"DDBH","YYBM","PSDBM","GYSBM","PSQYBM","PSSBM","YPBM","DJ","PSSL","DDMXBH"
"D2016101400000007","455755610","45575561001","100001","100001","100001","113773","37.00","100","D2016101400000007-0580"
"D2016101400000007","455755610","45575561001","100001","100001","100001","117449","23.00","100","D2016101400000007-0581"
"D2016101400000007","455755610","45575561001","100001","100001","100001","133127","36.00","100","D2016101400000007-0582"
"D2016101400000007","455755610","45575561001","100001","100001","100001","130089","30.00","100","D2016101400000007-0583"
"D2016101400000007","455755610","45575561001","100001","100001","100001","116315","38.00","100","D2016101400000007-0584"
"D2016101400000007","455755610","45575561001","100001","100001","100001","127101","21.00","100","D2016101400000007-0585"
"D2016101400000007","455755610","45575561001","100001","100001","100001","130891","29.00","100","D2016101400000007-0586"
"D2016101400000007","455755610","45575561001","100001","100001","100001","118985","29.00","100","D2016101400000007-0587"
"D2016101400000007","455755610","45575561001","100001","100001","100001","100921","20.00","100","D2016101400000007-0588"
"D2016101400000007","455755610","45575561001","100001","100001","100001","111145","38.00","100","D2016101400000007-0589"
"D2016101400000007","455755610","45575561001","100001","100001","100001","118245","21.00","100","D2016101400000007-0590"
"D2016101400000007","455755610","45575561001","100001","100001","100001","106321","24.00","100","D2016101400000007-0591"
"D2016101400000007","455755610","45575561001","100001","100001","100001","116307","22.00","100","D2016101400000007-0592"
"D2016101400000007","455755610","45575561001","100001","100001","100001","131711","35.00","100","D2016101400000007-0593"
"D2016101400000007","455755610","45575561001","100001","100001","100001","127591","36.00","100","D2016101400000007-0594"
"D2016101400000007","455755610","45575561001","100001","100001","100001","106249","28.00","100","D2016101400000007-0595"
"D2016101400000007","455755610","45575561001","100001","100001","100001","113809","23.00","100","D2016101400000007-0596"
"D2016101400000007","455755610","45575561001","100001","100001","100001","115353","27.00","100","D2016101400000007-0597"
"D2016101400000007","455755610","45575561001","100001","100001","100001","113243","26.00","100","D2016101400000007-0598"
"D2016101400000007","455755610","45575561001","100001","100001","100001","115549","21.00","100","D2016101400000007-0599"
"D2016101400000007","455755610","45575561001","100001","100001","100001","127687","21.00","100","D2016101400000007-0600"
"D2016101400000007","455755610","45575561001","100001","100001","100001","136719","35.00","100","D2016101400000007-0601"
"D2016101400000007","455755610","45575561001","100001","100001","100001","104527","39.00","100","D2016101400000007-0602"
"D2016101400000007","455755610","45575561001","100001","100001","100001","113781","38.00","100","D2016101400000007-0603"
"D2016101400000007","455755610","45575561001","100001","100001","100001","106221","24.00","100","D2016101400000007-0604"
"D2016101400000007","455755610","45575561001","100001","100001","100001","100883","39.00","100","D2016101400000007-0605"
"D2016101400000007","455755610","45575561001","100001","100001","100001","129453","22.00","100","D2016101400000007-0606"
"D2016101400000007","455755610","45575561001","100001","100001","100001","100433","20.00","100","D2016101400000007-0607"
"D2016101400000007","455755610","45575561001","100001","100001","100001","110377","33.00","100","D2016101400000007-0608"
"D2016101400000007","455755610","45575561001","100001","100001","100001","101139","21.00","100","D2016101400000007-0609"
"D2016101400000007","455755610","45575561001","100001","100001","100001","123261","26.00","100","D2016101400000007-0610"
"D2016101400000007","455755610","45575561001","100001","100001","100001","121741","20.00","100","D2016101400000007-0611"
"D2016101400000007","455755610","45575561001","100001","100001","100001","113795","27.00","100","D2016101400000007-0612"
"D2016101400000007","455755610","45575561001","100001","100001","100001","100031","36.00","100","D2016101400000007-0613"
"D2016101400000007","455755610","45575561001","100001","100001","100001","109405","27.00","100","D2016101400000007-0614"
"D2016101400000007","455755610","45575561001","100001","100001","100001","134135","20.00","100","D2016101400000007-0615"
"D2016101400000007","455755610","45575561001","100001","100001","100001","124881","30.00","100","D2016101400000007-0616"
"D2016101400000007","455755610","45575561001","100001","100001","100001","119005","30.00","100","D2016101400000007-0617"
"D2016101400000007","455755610","45575561001","100001","100001","100001","121807","32.00","100","D2016101400000007-0618"
"D2016101400000007","455755610","45575561001","100001","100001","100001","115387","21.00","100","D2016101400000007-0619"
"D2016101400000007","455755610","45575561001","100001","100001","100001","104219","25.00","100","D2016101400000007-0620"
"D2016101400000007","455755610","45575561001","100001","100001","100001","106271","39.00","100","D2016101400000007-0621"
"D2016101400000007","455755610","45575561001","100001","100001","100001","115515","22.00","100","D2016101400000007-0622"
"D2016101400000007","455755610","45575561001","100001","100001","100001","114359","31.00","100","D2016101400000007-0623"
"D2016101400000007","455755610","45575561001","100001","100001","100001","120465","38.00","100","D2016101400000007-0624"
"D2016101400000007","455755610","45575561001","100001","100001","100001","123148","36.00","100","D2016101400000007-0625"
"D2016101400000007","455755610","45575561001","100001","100001","100001","130087","34.00","100","D2016101400000007-0626"
"D2016101400000007","455755610","45575561001","100001","100001","100001","133137","37.00","100","D2016101400000007-0627"
"D2016101400000007","455755610","45575561001","100001","100001","100001","109559","33.00","100","D2016101400000007-0628"
"D2016101400000007","455755610","45575561001","100001","100001","100001","130901","29.00","100","D2016101400000007-0629"
"D2016101400000007","455755610","45575561001","100001","100001","100001","132753","28.00","100","D2016101400000007-0630"
"D2016101400000007","455755610","45575561001","100001","100001","100001","108109","33.00","100","D2016101400000007-0631"
"D2016101400000007","455755610","45575561001","100001","100001","100001","106171","38.00","100","D2016101400000007-0632"
"D2016101400000007","455755610","45575561001","100001","100001","100001","118979","26.00","100","D2016101400000007-0633"
"D2016101400000007","455755610","45575561001","100001","100001","100001","111129","27.00","100","D2016101400000007-0634"
"D2016101400000007","455755610","45575561001","100001","100001","100001","123263","35.00","100","D2016101400000007-0635"
"D2016101400000007","455755610","45575561001","100001","100001","100001","128191","30.00","100","D2016101400000007-0636"
"D2016101400000007","455755610","45575561001","100001","100001","100001","119041","25.00","100","D2016101400000007-0637"
"D2016101400000007","455755610","45575561001","100001","100001","100001","118981","22.00","100","D2016101400000007-0638"
"D2016101400000007","455755610","45575561001","100001","100001","100001","119827","38.00","100","D2016101400000007-0639"
"D2016101400000007","455755610","45575561001","100001","100001","100001","109347","21.00","100","D2016101400000007-0640"
"D2016101400000007","455755610","45575561001","100001","100001","100001","112963","24.00","100","D2016101400000007-0641"
"D2016101400000007","455755610","45575561001","100001","100001","100001","131699","22.00","100","D2016101400000007-0642"
"D2016101400000007","455755610","45575561001","100001","100001","100001","124505","31.00","100","D2016101400000007-0643"
"D2016101400000007","455755610","45575561001","100001","100001","100001","100975","26.00","100","D2016101400000007-0644"
"D2016101400000007","455755610","45575561001","100001","100001","100001","100985","26.00","100","D2016101400000007-0645"
"D2016101400000007","455755610","45575561001","100001","100001","100001","132813","36.00","100","D2016101400000007-0646"
"D2016101400000007","455755610","45575561001","100001","100001","100001","132817","35.00","100","D2016101400000007-0647"
"D2016101400000007","455755610","45575561001","100001","100001","100001","118723","28.00","100","D2016101400000007-0648"
"D2016101400000007","455755610","45575561001","100001","100001","100001","114191","31.00","100","D2016101400000007-0649"
"D2016101400000007","455755610","45575561001","100001","100001","100001","113187","28.00","100","D2016101400000007-0650"
"D2016101400000007","455755610","45575561001","100001","100001","100001","127701","29.00","100","D2016101400000007-0651"
"D2016101400000007","455755610","45575561001","100001","100001","100001","128195","33.00","100","D2016101400000007-0652"
"D2016101400000007","455755610","45575561001","100001","100001","100001","108221","35.00","100","D2016101400000007-0653"
"D2016101400000007","455755610","45575561001","100001","100001","100001","108219","28.00","100","D2016101400000007-0654"
"D2016101400000007","455755610","45575561001","100001","100001","100001","108235","30.00","100","D2016101400000007-0655"
"D2016101400000007","455755610","45575561001","100001","100001","100001","127159","34.00","100","D2016101400000007-0656"
"D2016101400000007","455755610","45575561001","100001","100001","100001","108511","26.00","100","D2016101400000007-0657"
"D2016101400000007","455755610","45575561001","100001","100001","100001","119237","34.00","100","D2016101400000007-0658"
"D2016101400000007","455755610","45575561001","100001","100001","100001","131207","30.00","100","D2016101400000007-0659"
"D2016101400000007","455755610","45575561001","100001","100001","100001","106077","26.00","100","D2016101400000007-0660"
"D2016101400000007","455755610","45575561001","100001","100001","100001","133881","30.00","100","D2016101400000007-0661"
"D2016101400000007","455755610","45575561001","100001","100001","100001","112695","23.00","100","D2016101400000007-0662"
"D2016101400000007","455755610","45575561001","100001","100001","100001","117589","26.00","100","D2016101400000007-0663"
"D2016101400000007","455755610","45575561001","100001","100001","100001","100967","37.00","100","D2016101400000007-0664"
"D2016101400000007","455755610","45575561001","100001","100001","100001","118105","35.00","100","D2016101400000007-0665"
"D2016101400000007","455755610","45575561001","100001","100001","100001","102607","21.00","100","D2016101400000007-0666"
"D2016101400000007","455755610","45575561001","100001","100001","100001","124983","30.00","100","D2016101400000007-0667"
"D2016101400000007","455755610","45575561001","100001","100001","100001","108139","22.00","100","D2016101400000007-0668"
"D2016101400000007","455755610","45575561001","100001","100001","100001","130909","31.00","100","D2016101400000007-0669"
"D2016101400000007","455755610","45575561001","100001","100001","100001","109409","25.00","100","D2016101400000007-0670"
"D2016101400000007","455755610","45575561001","100001","100001","100001","116309","21.00","100","D2016101400000007-0671"
"D2016101400000007","455755610","45575561001","100001","100001","100001","115361","28.00","100","D2016101400000007-0672"
"D2016101400000007","455755610","45575561001","100001","100001","100001","127675","21.00","100","D2016101400000007-0673"
"D2016101400000007","455755610","45575561001","100001","100001","100001","130079","23.00","100","D2016101400000007-0674"
"D2016101400000007","455755610","45575561001","100001","100001","100001","134677","24.00","100","D2016101400000007-0675"
"D2016101400000007","455755610","45575561001","100001","100001","100001","119021","35.00","100","D2016101400000007-0676"
"D2016101400000007","455755610","45575561001","100001","100001","100001","123119","34.00","100","D2016101400000007-0677"
"D2016101400000007","455755610","45575561001","100001","100001","100001","105373","38.00","100","D2016101400000007-0678"
"D2016101400000007","455755610","45575561001","100001","100001","100001","117441","38.00","100","D2016101400000007-0679"
"D2016101400000007","455755610","45575561001","100001","100001","100001","111541","20.00","100","D2016101400000007-0680"
"D2016101400000007","455755610","45575561001","100001","100001","100001","114919","33.00","100","D2016101400000007-0681"
"D2016101400000007","455755610","45575561001","100001","100001","100001","120483","25.00","100","D2016101400000007-0682"
"D2016101400000007","455755610","45575561001","100001","100001","100001","106225","38.00","100","D2016101400000007-0683"
"D2016101400000007","455755610","45575561001","100001","100001","100001","110205","27.00","100","D2016101400000007-0684"
"D2016101400000007","455755610","45575561001","100001","100001","100001","120479","22.00","100","D2016101400000007-0685"
"D2016101400000007","455755610","45575561001","100001","100001","100001","135333","35.00","100","D2016101400000007-0686"
"D2016101400000007","455755610","45575561001","100001","100001","100001","106275","26.00","100","D2016101400000007-0687"
"D2016101400000007","455755610","45575561001","100001","100001","100001","113821","31.00","100","D2016101400000007-0688"
"D2016101400000007","455755610","45575561001","100001","100001","100001","129023","32.00","100","D2016101400000007-0689"
"D2016101400000007","455755610","45575561001","100001","100001","100001","103901","24.00","100","D2016101400000007-0690"
"D2016101400000007","455755610","45575561001","100001","100001","100001","127627","39.00","100","D2016101400000007-0691"
"D2016101400000007","455755610","45575561001","100001","100001","100001","117433","27.00","100","D2016101400000007-0692"
"D2016101400000007","455755610","45575561001","100001","100001","100001","120481","20.00","100","D2016101400000007-0693"
"D2016101400000007","455755610","45575561001","100001","100001","100001","128423","37.00","100","D2016101400000007-0694"
"D2016101400000007","455755610","45575561001","100001","100001","100001","117251","33.00","100","D2016101400000007-0695"
"D2016101400000007","455755610","45575561001","100001","100001","100001","133883","34.00","100","D2016101400000007-0696"
"D2016101400000007","455755610","45575561001","100001","100001","100001","133123","39.00","100","D2016101400000007-0697"
"D2016101400000007","455755610","45575561001","100001","100001","100001","134557","20.00","100","D2016101400000007-0698"
"D2016101400000007","455755610","45575561001","100001","100001","100001","104529","20.00","100","D2016101400000007-0699"
"D2016101400000007","455755610","45575561001","100001","100001","100001","117775","21.00","100","D2016101400000007-0700"
"D2016101400000007","455755610","45575561001","100001","100001","100001","100965","24.00","100","D2016101400000007-0701"
"D2016101400000007","455755610","45575561001","100001","100001","100001","114185","33.00","100","D2016101400000007-0702"
"D2016101400000007","455755610","45575561001","100001","100001","100001","118041","23.00","100","D2016101400000007-0703"
"D2016101400000007","455755610","45575561001","100001","100001","100001","120051","26.00","100","D2016101400000007-0704"
"D2016101400000007","455755610","45575561001","100001","100001","100001","129409","20.00","100","D2016101400000007-0705"
"D2016101400000007","455755610","45575561001","100001","100001","100001","131703","26.00","100","D2016101400000007-0706"
"D2016101400000007","455755610","45575561001","100001","100001","100001","104483","33.00","100","D2016101400000007-0707"
"D2016101400000007","455755610","45575561001","100001","100001","100001","114711","25.00","100","D2016101400000007-0708"
"D2016101400000007","455755610","45575561001","100001","100001","100001","111523","34.00","100","D2016101400000007-0709"
"D2016101400000007","455755610","45575561001","100001","100001","100001","134259","29.00","100","D2016101400000007-0710"
"D2016101400000007","455755610","45575561001","100001","100001","100001","100979","20.00","100","D2016101400000007-0711"
"D2016101400000007","455755610","45575561001","100001","100001","100001","119585","27.00","100","D2016101400000007-0712"
"D2016101400000007","455755610","45575561001","100001","100001","100001","101091","23.00","100","D2016101400000007-0713"
"D2016101400000007","455755610","45575561001","100001","100001","100001","131705","27.00","100","D2016101400000007-0714"
"D2016101400000007","455755610","45575561001","100001","100001","100001","133023","35.00","100","D2016101400000007-0715"
"D2016101400000007","455755610","45575561001","100001","100001","100001","129429","28.00","100","D2016101400000007-0716"
"D2016101400000007","455755610","45575561001","100001","100001","100001","135001","20.00","100","D2016101400000007-0717"
"D2016101400000007","455755610","45575561001","100001","100001","100001","130069","21.00","100","D2016101400000007-0718"
"D2016101400000007","455755610","45575561001","100001","100001","100001","132799","20.00","100","D2016101400000007-0719"
"D2016101400000007","455755610","45575561001","100001","100001","100001","130029","34.00","100","D2016101400000007-0720"
"D2016101400000007","455755610","45575561001","100001","100001","100001","111143","39.00","100","D2016101400000007-0721"
"D2016101400000007","455755610","45575561001","100001","100001","100001","101101","24.00","100","D2016101400000007-0722"
"D2016101400000007","455755610","45575561001","100001","100001","100001","119797","26.00","100","D2016101400000007-0723"
"D2016101400000007","455755610","45575561001","100001","100001","100001","121447","34.00","100","D2016101400000007-0724"
"D2016101400000007","455755610","45575561001","100001","100001","100001","116323","29.00","100","D2016101400000007-0725"
"D2016101400000007","455755610","45575561001","100001","100001","100001","106327","36.00","100","D2016101400000007-0726"
"D2016101400000007","455755610","45575561001","100001","100001","100001","114939","28.00","100","D2016101400000007-0727"
"D2016101400000007","455755610","45575561001","100001","100001","100001","127683","29.00","100","D2016101400000007-0728"
"D2016101400000007","455755610","45575561001","100001","100001","100001","120087","24.00","100","D2016101400000007-0729"
"D2016101400000007","455755610","45575561001","100001","100001","100001","105013","39.00","100","D2016101400000007-0730"
"D2016101400000007","455755610","45575561001","100001","100001","100001","123367","22.00","100","D2016101400000007-0731"
"D2016101400000007","455755610","45575561001","100001","100001","100001","131211","31.00","100","D2016101400000007-0732"
"D2016101400000007","455755610","45575561001","100001","100001","100001","127193","30.00","100","D2016101400000007-0733"
"D2016101400000007","455755610","45575561001","100001","100001","100001","134215","25.00","100","D2016101400000007-0734"
"D2016101400000007","455755610","45575561001","100001","100001","100001","108551","25.00","100","D2016101400000007-0735"
"D2016101400000007","455755610","45575561001","100001","100001","100001","108545","22.00","100","D2016101400000007-0736"
"D2016101400000007","455755610","45575561001","100001","100001","100001","105365","23.00","100","D2016101400000007-0737"
"D2016101400000007","455755610","45575561001","100001","100001","100001","108515","20.00","100","D2016101400000007-0738"
"D2016101400000007","455755610","45575561001","100001","100001","100001","128415","38.00","100","D2016101400000007-0739"
"D2016101400000007","455755610","45575561001","100001","100001","100001","114363","32.00","100","D2016101400000007-0740"
"D2016101400000007","455755610","45575561001","100001","100001","100001","118759","26.00","100","D2016101400000007-0741"
"D2016101400000007","455755610","45575561001","100001","100001","100001","113219","27.00","100","D2016101400000007-0742"
"D2016101400000007","455755610","45575561001","100001","100001","100001","117615","25.00","100","D2016101400000007-0743"
"D2016101400000007","455755610","45575561001","100001","100001","100001","114141","21.00","100","D2016101400000007-0744"
"D2016101400000007","455755610","45575561001","100001","100001","100001","124879","32.00","100","D2016101400000007-0745"
"D2016101400000007","455755610","45575561001","100001","100001","100001","128963","28.00","100","D2016101400000007-0746"
"D2016101400000007","455755610","45575561001","100001","100001","100001","127183","31.00","100","D2016101400000007-0747"
"D2016101400000007","455755610","45575561001","100001","100001","100001","104175","31.00","100","D2016101400000007-0748"
"D2016101400000007","455755610","45575561001","100001","100001","100001","123147","33.00","100","D2016101400000007-0749"
"D2016101400000007","455755610","45575561001","100001","100001","100001","132273","22.00","100","D2016101400000007-0750"
"D2016101400000007","455755610","45575561001","100001","100001","100001","114173","30.00","100","D2016101400000007-0751"
"D2016101400000007","455755610","45575561001","100001","100001","100001","115339","28.00","100","D2016101400000007-0752"
"D2016101400000007","455755610","45575561001","100001","100001","100001","127605","31.00","100","D2016101400000007-0753"
"D2016101400000007","455755610","45575561001","100001","100001","100001","120545","32.00","100","D2016101400000007-0754"
"D2016101400000007","455755610","45575561001","100001","100001","100001","134659","35.00","100","D2016101400000007-0755"
"D2016101400000007","455755610","45575561001","100001","100001","100001","101129","22.00","100","D2016101400000007-0756"
"D2016101400000007","455755610","45575561001","100001","100001","100001","107231","20.00","100","D2016101400000007-0757"
"D2016101400000007","455755610","45575561001","100001","100001","100001","131719","38.00","100","D2016101400000007-0758"
"D2016101400000007","455755610","45575561001","100001","100001","100001","108517","20.00","100","D2016101400000007-0759"
"D2016101400000007","455755610","45575561001","100001","100001","100001","104967","38.00","100","D2016101400000007-0760"
"D2016101400000007","455755610","45575561001","100001","100001","100001","116359","38.00","100","D2016101400000007-0761"
"D2016101400000007","455755610","45575561001","100001","100001","100001","112365","24.00","100","D2016101400000007-0762"
"D2016101400000007","455755610","45575561001","100001","100001","100001","105335","24.00","100","D2016101400000007-0763"
"D2016101400000007","455755610","45575561001","100001","100001","100001","104509","34.00","100","D2016101400000007-0764"
"D2016101400000007","455755610","45575561001","100001","100001","100001","129617","27.00","100","D2016101400000007-0765"
"D2016101400000007","455755610","45575561001","100001","100001","100001","127639","24.00","100","D2016101400000007-0766"
"D2016101400000007","455755610","45575561001","100001","100001","100001","101449","26.00","100","D2016101400000007-0767"
"D2016101400000007","455755610","45575561001","100001","100001","100001","123113","35.00","100","D2016101400000007-0768"
"D2016101400000007","455755610","45575561001","100001","100001","100001","123255","36.00","100","D2016101400000007-0769"
"D2016101400000007","455755610","45575561001","100001","100001","100001","137910","22.00","100","D2016101400000007-0770"
"D2016101400000007","455755610","45575561001","100001","100001","100001","114335","31.00","100","D2016101400000007-0771"
"D2016101400000007","455755610","45575561001","100001","100001","100001","126215","27.00","100","D2016101400000007-0772"
"D2016101400000007","455755610","45575561001","100001","100001","100001","123101","23.00","100","D2016101400000007-0773"
"D2016101400000007","455755610","45575561001","100001","100001","100001","112959","22.00","100","D2016101400000007-0774"
"D2016101400000007","455755610","45575561001","100001","100001","100001","116357","20.00","100","D2016101400000007-0775"
"D2016101400000007","455755610","45575561001","100001","100001","100001","128389","36.00","100","D2016101400000007-0776"
"D2016101400000007","455755610","45575561001","100001","100001","100001","106265","25.00","100","D2016101400000007-0777"
"D2016101400000007","455755610","45575561001","100001","100001","100001","115891","23.00","100","D2016101400000007-0778"
"D2016101400000007","455755610","45575561001","100001","100001","100001","105603","32.00","100","D2016101400000007-0779"
"D2016101400000007","455755610","45575561001","100001","100001","100001","124499","33.00","100","D2016101400000007-0780"
"D2016101400000007","455755610","45575561001","100001","100001","100001","132595","27.00","100","D2016101400000007-0781"
"D2016101400000007","455755610","45575561001","100001","100001","100001","119785","37.00","100","D2016101400000007-0782"
"D2016101400000007","455755610","45575561001","100001","100001","100001","136705","36.00","100","D2016101400000007-0783"
"D2016101400000007","455755610","45575561001","100001","100001","100001","134983","37.00","100","D2016101400000007-0784"
"D2016101400000007","455755610","45575561001","100001","100001","100001","100001","19.00","100","D2016101400000007-0785"
"D2016101400000007","455755610","45575561001","100001","100001","100001","127673","20.00","100","D2016101400000007-0786"
"D2016101400000007","455755610","45575561001","100001","100001","100001","105017","23.00","100","D2016101400000007-0787"
"D2016101400000007","455755610","45575561001","100001","100001","100001","121405","33.00","100","D2016101400000007-0788"
"D2016101400000007","455755610","45575561001","100001","100001","100001","105943","36.00","100","D2016101400000007-0789"
"D2016101400000007","455755610","45575561001","100001","100001","100001","120471","21.00","100","D2016101400000007-0790"
"D2016101400000007","455755610","45575561001","100001","100001","100001","113775","21.00","100","D2016101400000007-0791"
"D2016101400000007","455755610","45575561001","100001","100001","100001","134639","34.00","100","D2016101400000007-0792"
"D2016101400000007","455755610","45575561001","100001","100001","100001","134683","25.00","100","D2016101400000007-0793"
"D2016101400000007","455755610","45575561001","100001","100001","100001","111155","35.00","100","D2016101400000007-0794"
"D2016101400000007","455755610","45575561001","100001","100001","100001","118965","20.00","100","D2016101400000007-0795"
"D2016101400000007","455755610","45575561001","100001","100001","100001","104179","24.00","100","D2016101400000007-0796"
"D2016101400000007","455755610","45575561001","100001","100001","100001","135025","39.00","100","D2016101400000007-0797"
"D2016101400000007","455755610","45575561001","100001","100001","100001","112687","30.00","100","D2016101400000007-0798"
"D2016101400000007","455755610","45575561001","100001","100001","100001","134641","33.00","100","D2016101400000007-0799"
"D2016101400000007","455755610","45575561001","100001","100001","100001","115333","29.00","100","D2016101400000007-0800"
"D2016101400000007","455755610","45575561001","100001","100001","100001","102609","22.00","100","D2016101400000007-0801"
"D2016101400000007","455755610","45575561001","100001","100001","100001","129399","27.00","100","D2016101400000007-0802"
"D2016101400000007","455755610","45575561001","100001","100001","100001","100911","21.00","100","D2016101400000007-0803"
"D2016101400000007","455755610","45575561001","100001","100001","100001","105329","21.00","100","D2016101400000007-0804"
"D2016101400000007","455755610","45575561001","100001","100001","100001","136709","35.00","100","D2016101400000007-0805"
"D2016101400000007","455755610","45575561001","100001","100001","100001","128429","35.00","100","D2016101400000007-0806"
"D2016101400000007","455755610","45575561001","100001","100001","100001","101225","33.00","100","D2016101400000007-0807"
"D2016101400000007","455755610","45575561001","100001","100001","100001","113819","30.00","100","D2016101400000007-0808"
"D2016101400000007","455755610","45575561001","100001","100001","100001","109571","28.00","100","D2016101400000007-0809"
"D2016101400000007","455755610","45575561001","100001","100001","100001","134637","36.00","100","D2016101400000007-0810"
"D2016101400000007","455755610","45575561001","100001","100001","100001","128185","24.00","100","D2016101400000007-0811"
"D2016101400000007","455755610","45575561001","100001","100001","100001","123259","32.00","100","D2016101400000007-0812"
"D2016101400000007","455755610","45575561001","100001","100001","100001","112957","21.00","100","D2016101400000007-0813"
"D2016101400000007","455755610","45575561001","100001","100001","100001","117639","38.00","100","D2016101400000007-0814"
"D2016101400000007","455755610","45575561001","100001","100001","100001","127169","36.00","100","D2016101400000007-0815"
"D2016101400000007","455755610","45575561001","100001","100001","100001","104549","26.00","100","D2016101400000007-0816"
"D2016101400000007","455755610","45575561001","100001","100001","100001","105341","31.00","100","D2016101400000007-0817"
"D2016101400000007","455755610","45575561001","100001","100001","100001","102561","26.00","100","D2016101400000007-0818"
"D2016101400000007","455755610","45575561001","100001","100001","100001","114169","29.00","100","D2016101400000007-0819"
"D2016101400000007","455755610","45575561001","100001","100001","100001","133141","38.00","100","D2016101400000007-0820"
"D2016101400000007","455755610","45575561001","100001","100001","100001","109473","23.00","100","D2016101400000007-0821"
"D2016101400000007","455755610","45575561001","100001","100001","100001","119783","38.00","100","D2016101400000007-0822"
"D2016101400000007","455755610","45575561001","100001","100001","100001","129615","30.00","100","D2016101400000007-0823"
"D2016101400000007","455755610","45575561001","100001","100001","100001","114977","22.00","100","D2016101400000007-0824"
"D2016101400000007","455755610","45575561001","100001","100001","100001","136783","39.00","100","D2016101400000007-0825"
"D2016101400000007","455755610","45575561001","100001","100001","100001","131727","21.00","100","D2016101400000007-0826"
"D2016101400000007","455755610","45575561001","100001","100001","100001","104121","30.00","100","D2016101400000007-0827"
"D2016101400000007","455755610","45575561001","100001","100001","100001","112703","33.00","100","D2016101400000007-0828"
"D2016101400000007","455755610","45575561001","100001","100001","100001","134229","33.00","100","D2016101400000007-0829"
"D2016101400000007","455755610","45575561001","100001","100001","100001","100004","35.00","100","D2016101400000007-0830"
"D2016101400000007","455755610","45575561001","100001","100001","100001","130915","32.00","100","D2016101400000007-0831"
"D2016101400000007","455755610","45575561001","100001","100001","100001","100981","27.00","100","D2016101400000007-0832"
"D2016101400000007","455755610","45575561001","100001","100001","100001","104525","35.00","100","D2016101400000007-0833"
"D2016101400000007","455755610","45575561001","100001","100001","100001","111049","31.00","100","D2016101400000007-0834"
"D2016101400000007","455755610","45575561001","100001","100001","100001","130497","36.00","100","D2016101400000007-0835"
"D2016101400000007","455755610","45575561001","100001","100001","100001","118989","37.00","100","D2016101400000007-0836"
"D2016101400000007","455755610","45575561001","100001","100001","100001","127637","28.00","100","D2016101400000007-0837"
"D2016101400000007","455755610","45575561001","100001","100001","100001","134375","20.00","100","D2016101400000007-0838"
"D2016101400000007","455755610","45575561001","100001","100001","100001","104517","36.00","100","D2016101400000007-0839"
"D2016101400000007","455755610","45575561001","100001","100001","100001","106075","27.00","100","D2016101400000007-0840"
"D2016101400000007","455755610","45575561001","100001","100001","100001","120029","27.00","100","D2016101400000007-0841"
"D2016101400000007","455755610","45575561001","100001","100001","100001","106295","39.00","100","D2016101400000007-0842"
"D2016101400000007","455755610","45575561001","100001","100001","100001","111123","25.00","100","D2016101400000007-0843"
"D2016101400000007","455755610","45575561001","100001","100001","100001","135253","25.00","100","D2016101400000007-0844"
"D2016101400000007","455755610","45575561001","100001","100001","100001","132899","22.00","100","D2016101400000007-0845"
"D2016101400000007","455755610","45575561001","100001","100001","100001","114709","30.00","100","D2016101400000007-0846"
"D2016101400000007","455755610","45575561001","100001","100001","100001","131201","23.00","100","D2016101400000007-0847"
"D2016101400000007","455755610","45575561001","100001","100001","100001","134093","22.00","100","D2016101400000007-0848"
"D2016101400000007","455755610","45575561001","100001","100001","100001","130065","25.00","100","D2016101400000007-0849"
"D2016101400000007","455755610","45575561001","100001","100001","100001","131695","20.00","100","D2016101400000007-0850"
"D2016101400000007","455755610","45575561001","100001","100001","100001","102569","25.00","100","D2016101400000007-0851"
"D2016101400000007","455755610","45575561001","100001","100001","100001","109433","32.00","100","D2016101400000007-0852"
"D2016101400000007","455755610","45575561001","100001","100001","100001","126959","33.00","100","D2016101400000007-0853"
"D2016101400000007","455755610","45575561001","100001","100001","100001","107287","35.00","100","D2016101400000007-0854"
"D2016101400000007","455755610","45575561001","100001","100001","100001","136787","22.00","100","D2016101400000007-0855"
"D2016101400000007","455755610","45575561001","100001","100001","100001","114197","31.00","100","D2016101400000007-0856"
"D2016101400000007","455755610","45575561001","100001","100001","100001","119243","26.00","100","D2016101400000007-0857"
"D2016101400000007","455755610","45575561001","100001","100001","100001","119267","36.00","100","D2016101400000007-0858"
"D2016101400000007","455755610","45575561001","100001","100001","100001","105007","39.00","100","D2016101400000007-0859"
"D2016101400000007","455755610","45575561001","100001","100001","100001","118219","20.00","100","D2016101400000007-0860"
"D2016101400000007","455755610","45575561001","100001","100001","100001","120069","28.00","100","D2016101400000007-0861"
"D2016101400000007","455755610","45575561001","100001","100001","100001","108537","39.00","100","D2016101400000007-0862"
"D2016101400000007","455755610","45575561001","100001","100001","100001","114151","30.00","100","D2016101400000007-0863"
"D2016101400000007","455755610","45575561001","100001","100001","100001","129457","25.00","100","D2016101400000007-0864"
"D2016101400000007","455755610","45575561001","100001","100001","100001","106325","37.00","100","D2016101400000007-0865"
"D2016101400000007","455755610","45575561001","100001","100001","100001","100008","34.00","100","D2016101400000007-0866"
"D2016101400000007","455755610","45575561001","100001","100001","100001","130895","35.00","100","D2016101400000007-0867"
"D2016101400000007","455755610","45575561001","100001","100001","100001","118627","37.00","100","D2016101400000007-0868"
"D2016101400000007","455755610","45575561001","100001","100001","100001","119017","33.00","100","D2016101400000007-0869"
